Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
06/30/2021,27099,26,Mower County,MN,47.7,19106,19061,57.0,18137,60.4,6298,84.9,95.0,20388.0,50.9,20330.0,60.8,19241.0,64.1,6442.0,86.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,06101,26,Sutter County,CA,38.8,37602,37548,46.5,36191,50.3,10832,71.8,97.3,44459.0,45.8,44378.0,55.0,42444.0,59.0,12670.0,83.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,13023,26,Bleckley County,GA,4.0,521,521,4.6,504,4.9,149,6.8,53.1,,0.0,,0.0,,0.0,154.0,7.0,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
06/30/2021,38065,26,Oliver County,ND,19.8,387,386,23.7,380,26.0,199,44.8,95.2,403.0,20.6,402.0,24.7,396.0,27.0,207.0,46.6,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,28147,26,Walthall County,MS,23.5,3364,3364,27.5,3341,30.2,1474,51.8,98.3,3584.0,25.1,3584.0,29.3,3548.0,32.0,1550.0,54.5,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,41071,26,Yamhill County,OR,47.0,50290,50177,54.5,47865,57.2,15431,80.8,97.7,55459.0,51.8,55287.0,60.1,52313.0,62.5,16293.0,85.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,47097,26,Lauderdale County,TN,23.8,6096,6096,27.7,6047,30.3,2542,60.8,97.8,6711.0,26.2,6711.0,30.5,6650.0,33.3,2702.0,64.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,48363,26,Palo Pinto County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,47005,26,Benton County,TN,31.1,5026,5026,35.8,4981,38.5,2499,64.7,97.8,5398.0,33.4,5397.0,38.5,5347.0,41.3,2613.0,67.7,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,23007,26,Franklin County,ME,49.6,14979,14979,55.9,14463,58.2,5691,83.0,96.2,15769.0,52.2,15769.0,58.9,15162.0,61.0,5814.0,84.8,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,13047,26,Catoosa County,GA,9.4,6382,6382,11.0,6077,11.6,1378,11.2,53.1,7297.0,10.8,7295.0,12.6,6810.0,13.0,1706.0,13.9,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
06/30/2021,41041,26,Lincoln County,OR,56.4,28196,28148,63.1,27153,65.1,11905,81.2,97.7,30143.0,60.3,30081.0,67.5,28911.0,69.3,12406.0,84.6,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,05125,26,Saline County,AR,32.5,39845,39783,38.2,38425,40.8,12190,54.8,89.0,45997.0,37.6,45861.0,44.0,43759.0,46.5,13431.0,60.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,47171,26,Unicoi County,TN,39.5,7066,7066,44.7,6951,47.7,3020,72.5,97.8,7745.0,43.3,7744.0,49.0,7563.0,51.9,3234.0,77.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,40099,26,Murray County,OK,33.0,4638,4638,38.6,4593,42.4,1823,64.3,93.4,5205.0,37.0,5205.0,43.3,5114.0,47.2,1989.0,70.1,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,54045,26,Logan County,WV,27.5,8818,8804,31.8,8454,33.2,3211,47.6,56.8,10699.0,33.4,10677.0,38.6,10176.0,40.0,3731.0,55.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
06/30/2021,47077,26,Henderson County,TN,28.2,7917,7917,33.0,7829,36.0,3480,65.3,97.8,8615.0,30.6,8614.0,35.9,8512.0,39.1,3747.0,70.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,06085,26,Santa Clara County,CA,66.0,1271795,1267349,76.6,1179761,78.0,223737,83.4,97.3,1411334.0,73.2,1405115.0,84.9,1307509.0,86.5,251531.0,93.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,28093,26,Marshall County,MS,30.9,10919,10919,35.8,10780,38.5,4165,65.0,98.3,11759.0,33.3,11759.0,38.6,11556.0,41.3,4414.0,68.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,48113,26,Dallas County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,40145,26,Wagoner County,OK,32.1,26079,26079,38.0,25382,41.1,8872,65.0,93.4,29732.0,36.6,29730.0,43.3,28755.0,46.5,9763.0,71.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,12015,26,Charlotte County,FL,51.1,96457,96435,55.2,95412,57.3,60068,77.9,98.7,117019.0,61.9,116953.0,66.9,115511.0,69.3,71143.0,92.3,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,19081,26,Hancock County,IA,39.7,4217,4217,45.9,4168,50.3,1822,75.3,97.5,4382.0,41.2,4382.0,47.7,4314.0,52.0,1867.0,77.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,56009,26,Converse County,WY,23.3,3214,3214,27.7,3172,30.4,1401,58.9,96.1,3553.0,25.7,3553.0,30.6,3485.0,33.4,1523.0,64.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,47009,26,Blount County,TN,37.5,49911,49908,42.9,48793,45.8,19630,71.7,97.8,53256.0,40.0,53240.0,45.8,51752.0,48.6,20600.0,75.3,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,26081,26,Kent County,MI,47.2,309991,309987,56.1,295050,59.0,73246,78.9,94.1,314455.0,47.9,314437.0,56.9,306368.0,61.3,76494.0,82.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,48145,26,Falls County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,02090,26,Fairbanks North Star Borough,AK,38.0,36800,36726,45.6,35126,47.6,7555,69.8,97.3,42394.0,43.8,42293.0,52.5,40372.0,54.7,7995.0,73.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,51145,26,Powhatan County,VA,1.5,453,453,1.7,452,1.9,237,4.2,51.2,528.0,1.8,528.0,2.0,524.0,2.2,264.0,4.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
06/30/2021,40033,26,Cotton County,OK,30.8,1746,1746,36.0,1704,38.6,753,64.7,93.4,2001.0,35.3,2001.0,41.2,1945.0,44.1,853.0,73.3,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,29025,26,Caldwell County,MO,26.7,2404,2404,31.2,2370,34.2,1086,60.0,90.6,2666.0,29.6,2666.0,34.6,2609.0,37.7,1158.0,63.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,49051,26,Wasatch County,UT,33.9,11565,11561,42.2,10927,46.2,2445,58.3,96.6,15506.0,45.5,15500.0,56.5,14536.0,61.5,3538.0,84.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,27025,26,Chisago County,MN,43.2,24441,24399,50.5,23575,53.9,7964,89.1,95.0,26619.0,47.0,26563.0,55.0,25569.0,58.5,8528.0,95.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,48457,26,Tyler County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,56021,26,Laramie County,WY,37.4,37212,37211,44.2,36109,47.2,12213,74.5,96.1,41572.0,41.8,41568.0,49.4,40054.0,52.3,13192.0,80.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,05059,26,Hot Spring County,AR,27.2,9183,9178,31.2,9003,33.6,3761,57.6,89.0,10546.0,31.2,10535.0,35.8,10269.0,38.3,4147.0,63.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,51155,26,Pulaski County,VA,15.8,5370,5360,17.8,5185,18.5,2008,25.2,51.2,6314.0,18.6,6295.0,20.9,6075.0,21.6,2223.0,27.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
06/30/2021,36097,26,Schuyler County,NY,50.3,8956,8955,57.2,8667,59.8,3210,82.1,97.4,9466.0,53.2,9465.0,60.5,9127.0,62.9,3358.0,85.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,30005,26,Blaine County,MT,60.5,4040,4040,75.4,3684,78.2,999,94.4,95.5,4620.0,69.2,4614.0,86.1,4135.0,87.8,1059.0,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,29059,26,Dallas County,MO,23.6,3980,3980,27.9,3944,30.6,1971,56.2,90.6,4584.0,27.2,4584.0,32.2,4510.0,35.0,2152.0,61.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,19055,26,Delaware County,IA,42.7,7258,7258,50.2,7193,55.3,2848,84.6,97.5,7550.0,44.4,7550.0,52.3,7433.0,57.2,2888.0,85.8,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,27173,26,Yellow Medicine County,MN,45.0,4373,4366,52.8,4248,56.9,1844,91.3,95.0,4819.0,49.6,4809.0,58.1,4670.0,62.6,1949.0,96.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,48249,26,Jim Wells County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,30083,26,Richland County,MT,26.9,2911,2910,32.4,2876,35.5,1171,70.5,95.5,3061.0,28.3,3059.0,34.1,3009.0,37.1,1204.0,72.5,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
06/30/2021,20015,26,Butler County,KS,32.9,22039,22037,39.2,21327,42.7,7130,67.9,93.2,24933.0,37.3,24930.0,44.4,23932.0,47.9,7695.0,73.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,49011,26,Davis County,UT,38.8,137965,137951,49.0,125710,51.8,21036,57.4,96.6,176651.0,49.7,176630.0,62.8,159955.0,65.9,29909.0,81.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,06031,26,Kings County,CA,27.1,41431,41352,33.2,39367,35.3,9539,59.5,97.3,52668.0,34.4,52550.0,42.1,49986.0,44.8,11681.0,72.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,18059,26,Hancock County,IN,53.0,41396,41394,62.2,39444,65.8,11655,90.5,98.6,41838.0,53.5,41834.0,62.9,39515.0,65.9,11687.0,90.8,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,36079,26,Putnam County,NY,55.7,54746,54744,63.1,52130,65.8,13873,78.3,97.4,59281.0,60.3,59278.0,68.3,56124.0,70.9,14847.0,83.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,37101,26,Johnston County,NC,35.0,73285,73204,41.7,70181,44.8,20726,72.6,96.3,86071.0,41.1,85935.0,48.9,81506.0,52.1,22372.0,78.3,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,19171,26,Tama County,IA,48.7,8205,8205,57.7,7907,61.7,2903,86.5,97.5,8732.0,51.8,8732.0,61.4,8347.0,65.2,2971.0,88.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,01033,26,Colbert County,AL,32.7,18076,18076,38.0,17853,40.9,7511,67.9,91.8,21227.0,38.4,21226.0,44.6,20855.0,47.7,8526.0,77.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,45013,26,Beaufort County,SC,45.9,88144,88016,52.1,86009,54.8,42359,78.7,93.5,104290.0,54.3,104085.0,61.7,101345.0,64.5,46741.0,86.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,48241,26,Jasper County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,54089,26,Summers County,WV,13.8,1737,1735,15.3,1593,15.1,703,21.4,56.8,2070.0,16.5,2068.0,18.2,1871.0,17.7,801.0,24.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,12063,26,Jackson County,FL,29.3,13577,13576,33.3,13506,35.9,5986,62.5,98.7,16100.0,34.7,16096.0,39.5,15966.0,42.4,7019.0,73.3,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,21113,26,Jessamine County,KY,41.7,22583,22583,49.5,21684,52.5,6295,74.9,93.3,25708.0,47.5,25707.0,56.3,24478.0,59.3,6975.0,83.0,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,35055,26,Taos County,NM,49.7,16263,16263,55.8,15327,56.7,5822,64.6,82.0,16345.0,49.9,,0.0,,0.0,,0.0,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,Mod-High VC/High SVI
06/30/2021,17121,26,Marion County,IL,29.8,11071,11065,35.2,10898,38.1,4984,67.7,97.6,13288.0,35.7,13270.0,42.2,12953.0,45.3,5896.0,80.0,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,13275,26,Thomas County,GA,13.8,6135,6135,16.4,5884,17.3,2185,26.3,53.1,6635.0,14.9,6635.0,17.7,6237.0,18.4,2304.0,27.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,48257,26,Kaufman County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,13171,26,Lamar County,GA,6.6,1254,1254,7.6,1216,8.0,512,15.4,53.1,1329.0,7.0,1328.0,8.1,1266.0,8.4,558.0,16.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
06/30/2021,22077,26,Pointe Coupee Parish,LA,35.6,7737,7737,41.4,7661,44.8,3293,70.8,95.8,8198.0,37.7,8198.0,43.9,8066.0,47.2,3337.0,71.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,24009,26,Calvert County,MD,52.1,48179,48179,60.8,45083,63.3,12856,89.8,98.6,52046.0,56.3,52044.0,65.6,48394.0,68.0,13453.0,93.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,26097,26,Mackinac County,MI,59.3,6408,6407,65.6,6298,69.2,2517,81.6,94.1,6923.0,64.1,6920.0,70.9,6781.0,74.5,2642.0,85.7,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,20151,26,Pratt County,KS,35.9,3286,3286,42.5,3227,46.3,1328,68.3,93.2,3666.0,40.0,3666.0,47.5,3571.0,51.2,1431.0,73.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,39131,26,Pike County,OH,32.4,9001,9001,38.1,8781,41.3,3379,66.7,97.6,9352.0,33.7,9351.0,39.6,9092.0,42.7,3491.0,69.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
06/30/2021,27091,26,Martin County,MN,43.8,8612,8605,51.0,8384,54.6,3724,78.4,95.0,9271.0,47.1,9261.0,54.8,8991.0,58.5,3901.0,82.2,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,42103,26,Pike County,PA,40.8,22750,22746,45.4,21774,47.2,8036,61.3,93.6,27767.0,49.8,27757.0,55.4,26323.0,57.1,10025.0,76.5,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,26123,26,Newaygo County,MI,33.2,16240,16240,38.7,15814,41.6,6320,65.2,94.1,16857.0,34.4,16854.0,40.1,16619.0,43.7,6391.0,66.0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,21223,26,Trimble County,KY,32.4,2745,2745,37.7,2656,40.1,937,62.0,93.3,3048.0,36.0,3048.0,41.8,2931.0,44.2,993.0,65.7,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,72137,26,Toa Baja Municipio,PR,45.2,33570,33567,50.7,31804,52.2,8275,65.5,95.5,36176.0,48.7,36157.0,54.6,34309.0,56.3,8835.0,70.0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,17187,26,Warren County,IL,36.1,6078,6072,42.1,5874,44.4,2479,73.0,97.6,7187.0,42.7,7176.0,49.7,6918.0,52.3,2752.0,81.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,28057,26,Itawamba County,MS,23.5,5503,5503,27.4,5457,29.7,2455,58.3,98.3,5810.0,24.8,5810.0,28.9,5740.0,31.3,2613.0,62.0,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,18017,26,Cass County,IN,32.4,12227,12227,38.1,11904,41.0,4755,69.0,98.6,12550.0,33.3,12549.0,39.1,12110.0,41.7,4810.0,69.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,26095,26,Luce County,MI,36.0,2244,2244,40.3,2210,42.3,973,74.1,94.1,2413.0,38.7,2413.0,43.3,2364.0,45.2,1042.0,79.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,54099,26,Wayne County,WV,27.4,10787,10787,31.4,10557,33.5,4386,51.2,56.8,12788.0,32.5,12782.0,37.2,12407.0,39.4,4903.0,57.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,29031,26,Cape Girardeau County,MO,34.0,26800,26798,39.5,26393,42.5,9971,73.8,90.6,30123.0,38.2,30113.0,44.4,29454.0,47.5,10784.0,79.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,51157,26,Rappahannock County,VA,21.2,1564,1562,23.6,1525,24.7,651,31.7,51.2,1803.0,24.5,1799.0,27.2,1757.0,28.5,744.0,36.2,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,09007,26,Middlesex County,CT,67.5,109619,109584,75.4,104530,77.8,31705,93.0,98.4,119078.0,73.3,118972.0,81.8,112730.0,83.9,33530.0,98.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,29077,26,Greene County,MO,34.1,100021,100020,39.6,96813,41.6,34959,71.2,90.6,113697.0,38.8,113692.0,45.1,108992.0,46.9,37847.0,77.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,17087,26,Johnson County,IL,25.1,3112,3110,28.4,3078,30.3,1545,56.8,97.6,4115.0,33.1,4110.0,37.5,4038.0,39.8,1987.0,73.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,17045,26,Edgar County,IL,31.0,5321,5317,35.6,5224,38.1,2421,62.6,97.6,6843.0,39.9,6834.0,45.7,6689.0,48.8,3063.0,79.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,50015,26,Lamoille County,VT,50.1,12718,12717,57.8,11963,59.1,3680,81.0,73.8,15097.0,59.5,15087.0,68.5,14163.0,69.9,4003.0,88.2,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,48487,26,Wilbarger County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,45033,26,Dillon County,SC,29.3,8940,8939,35.1,8807,38.7,3588,68.6,93.5,10214.0,33.5,10204.0,40.0,10008.0,43.9,3920.0,75.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,48119,26,Delta County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,20041,26,Dickinson County,KS,38.6,7129,7129,45.2,7029,49.6,2606,69.5,93.2,7694.0,41.7,7693.0,48.8,7542.0,53.2,2768.0,73.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,01087,26,Macon County,AL,30.7,5543,5543,34.6,5465,36.5,2236,59.1,91.8,7088.0,39.2,7087.0,44.2,6947.0,46.4,2772.0,73.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,51169,26,Scott County,VA,29.0,6257,6256,32.7,6148,34.7,2725,50.7,51.2,7116.0,33.0,7112.0,37.2,6967.0,39.3,3023.0,56.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,37119,26,Mecklenburg County,NC,43.0,477667,477087,50.9,453749,53.3,101464,79.5,96.3,572119.0,51.5,571054.0,60.9,537014.0,63.0,109895.0,86.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,51750,26,Radford city,VA,7.4,1347,1347,8.0,1339,8.4,109,6.3,51.2,1569.0,8.6,1569.0,9.4,1557.0,9.8,114.0,6.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
06/30/2021,21069,26,Fleming County,KY,34.8,5073,5073,41.3,4930,44.7,1981,75.5,93.3,5501.0,37.7,5501.0,44.8,5321.0,48.3,2088.0,79.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,12133,26,Washington County,FL,20.6,5238,5236,23.6,5194,25.5,2365,54.0,98.7,6709.0,26.3,6703.0,30.2,6618.0,32.4,3029.0,69.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
